id,text_clean,text_clean_en
1.7856623050882703e+18,"Marsz suwerenności w Warszawie! 

Przemawia lider warszawskiej listy w wyborach do Parlamentu Europejskiego   🇵  🇱 

#PoPierwszePolska #PoPierwszePolacy ","Sovereignty march in Warsaw! 

The leader of the Warsaw list in the European Parliament elections speaks 🇵 🇱 

#PoPierwszePolska #PoPierwszePolacy "
1.785654021996323e+18,Marsz Suwerenności w Warszawie!  🇵  🇱    ✌      🏻,Ładuję...
1.7853727721698962e+18,"100 lat polskiego złotego!  🇵  🇱 

   ✅    TAK DLA POLSKIEGO ZŁOTEGO! 
   ✅    TAK DLA GOTÓWKI! 
——
   🗳   ️9 czerwca głosuj na Konfederację w wyborach do Parlamentu Europejskiego! 

#ChcemyŻyćNormalnie ","100 years of the Polish zloty!  🇵 🇱 

   ✅ YES TO THE POLISH ZLOTY! 
   ✅ YES TO CASH! 
——
   🗳️On June 9, vote for the Confederation in the European Parliament elections! 

#WeWantLiveNormally "
1.7852415691440172e+18,"     Piotr Lisiecki. Wieloletni lider środowisk wolnościowych (zaczynał od UPR) oraz prawicy w Olsztynie. Człowiek instytucja. Warto zapytać na miejscu struktury wszystkich partii składowych, że jest osobą nie tylko poważną ale animującą całe niełatwe województwo. 

Magda Sosnowska.… ",Ładuję...
1.785230515051565e+18,"     Rafał Piech już w kampanii samorządowej zapowiedział kategorycznie, że nie startuje do PE. Uzyskał reelekcję na prezydenta Siemianowic Śląskich i faktycznie byłoby to niezrozumiałe dlaczego po 2 miesiącach ucieka od mieszkańców, którzy mu zaufali.",     Rafał Piech already announced categorically during the local government campaign that he was not running for the European Parliament. He was re-elected as the president of Siemianowice Śląskie and it would actually be incomprehensible why after 2 months he was running away from the residents who trusted him.
1.7845314605709686e+18,"Ta Pani startuje w wyborach do Parlamentu Europejskiego z list Trzeciej Drogi. Drodzy wyborcy, naprawdę chcecie wysłać ją ponownie do europarlamentu?    🤡    ","This lady is running in the European Parliament elections from the Third Way list. Dear voters, do you really want to send it to the European Parliament again?    🤡    "
1.7842192917363264e+18,"   Naiwny komentarz. Oczywiście, że będziemy w opozycji do szkodników z PiS jak i do szkodników z PO. Będziemy krytykować politykę, z którą się nie zgadzamy. Tak długo jak Polacy nie przejrzą na oczy i nie dostrzegą, że PiS i PO to dwie strony tej samej monety i nie odrzucą jednych… ",Ładuję...
1.784214226740933e+18,"Dziś PiS opowiadał jak to walczył o polskie interesy w UE. Żenada.

Przypominam, że  i ja osobiście w 2021 roku ostrzegaliśmy by w Brukseli nie prowadzili polityki na kolanach. Urszula, na którą głosowali zrobiła z nich zwykłych frajerów. Zgodzili się na Zielony…  ","Today, PiS talked about how it fought for Polish interests in the EU. Embarrassing.

I would like to remind you that in 2021 I personally warned people not to conduct politics on their knees in Brussels. Urszula, whom they voted for, turned them into mere losers. They agreed to Green…  "
1.783875062958834e+18,"Europejski Zielony Ład to w istocie unijny plan zagłady polskiego rolnictwa, katastrofa dla polskiej gospodarki i skok na kasę Polaków w imię religii klimatyzmu, na zlecenie różnych lobbystów. 

Nie mam złudzeń co do unio-fanatycznej polityki obecnego rządu, i przy okazji…  ",Ładuję...
1.7838630756464192e+18,"Trwa w Sejmie dyskusja o szkodliwej polityce Zielonego Ładu. Jest symboliczne, że na sali nie ma Mateusza Morawieckiego. 

Politycy PiS mają syndrom wyparcia i próbują wmówić Polakom, że nie są odpowiedzialni za politykę prowadzoną w Brukseli na kolanach. ","There is an ongoing discussion in the Sejm about the harmful policy of the Green Deal. It is symbolic that Mateusz Morawiecki is not in the room. 

PiS politicians have a denial syndrome and are trying to convince Poles that they are not responsible for the policies pursued on their knees in Brussels. "
1.7835711550492227e+18,"Rozmowa     👇      🏻   

Już jakiś czas temu ogłosiliśmy start naszej kampanii, ogłosiliśmy naszych kluczowych kandydatów, którzy będą naszymi lokomotywami, w Warszawie , w Wielkopolsce , w Małopolsko-Świętokrzyskim , to są na pewno postaci, które…  ","Conversation 👇 🏻   

Some time ago we announced the start of our campaign, we announced our key candidates who will be our locomotives in Warsaw, Greater Poland, Małopolska-Świętokrzyskie, these are definitely figures who...  "
1.783570320718238e+18,"Głos w Warszawie na Konfederację i lidera listy  to głos na to, by Polak w Polsce pozostał gospodarzem i by nasi rodacy czuli się u siebie bezpiecznie. ",A vote in Warsaw for the Confederation and the leader of the list is a vote for Poles to remain the host in Poland and for our compatriots to feel safe at home. 
1.7835659634822802e+18,"W ciągu ostatnich kilku lat doszło na ulicach polskich miast do sytuacji gorszących. 
Rzucanie w kościoły farbą, butelkami i kamieniami. Próby wtargnięcia do świątyń w celu zakłócania uroczystości lub wyrządzenia zniszczeń w środku - wreszcie skuteczne zakłócanie mszy. 

Teraz…  ",Ładuję...
1.7835280983710848e+18,"Pytanie, panie ministrze, czy strona niemiecka wywiera bądź wywierała presję w sprawie CPK? 

   ➡   ️Czy Niemcy wyraziły oczekiwanie, że CPK w kształcie, który byłby konkurencyjny dla niemieckiej gospodarki, nigdy w Polsce nie powstanie? 
   ➡   ️I czy strona polska ma zamiar podporządkować…  ",Ładuję...
1.783195793152725e+18,"Panie Ministrze, czy zna Pan stanowisko Rzecznika Praw Obywatelskich prof. Marcina Wiącka, który wskazuje niekonstytucyjność proponowanych rozwiązań? 

„Stwierdzenie nieważności z mocy prawa ok. 100 orzeczeń TK oraz uznanie, że osoba nim kierująca nie jest Prezesem - prowadziłoby…  ",Ładuję...
1.783075003027653e+18,"Od 13 grudnia rząd nie przeprowadził, nawet nie zaplanował żadnej poważnej, gruntownej reformy w jakiejkolwiek dziedzinie funkcjonowania państwa. 
Dziś zajmujemy się ustawą, której celem jest, obsadzanie stołków, by  mógł prowadzić swoją wewnętrzną grę by wyżywić…  ","Since December 13, the government has not carried out, or even planned, any serious, thorough reform in any area of ​​the functioning of the state. 
Today we are dealing with a bill whose purpose is to fill positions so that he can play his inner game to feed…  "
1.7828533246450524e+18,Jakby co to byliśmy gośćmi Danuty Holeckiej w  a nie w  jakby sugerował podpis w lewym dolnym rogu    😉,"After all, we were Danuta Holecka's guests, and not as the signature in the lower left corner suggests 😉"
1.7827383102735854e+18,"Rozmowa     👇      🏻   
Mam nadzieję, że nie będzie takiej sytuacji, że w Polsce zostanie przegłosowany jakikolwiek procent PKB przekazywany dla Ukrainy, bo my powinniśmy dbać o swoje własne bezpieczeństwo, o swoje własne wyposażenie   ‼   ️

I tak mamy tych pieniędzy na zbrojenia za…  ",Ładuję...
1.782134579517641e+18,Czekamy oczywiście na oficjalne wyniki z PKW. Jednak informacje z Bełchatowa bardzo pozytywne! Gratulacje !,"We are, of course, waiting for the official results from the National Electoral Commission. However, the information from Bełchatów is very positive! Congratulations !"
1.7817906273671334e+18,"   Proszę wywrzeć presję na wprowadzenie kwoty wolnej od podatku 60 tysięcy i na ceny benzyny do poziomu 5,19 zł.","   Please put pressure on the introduction of the tax-free allowance of PLN 60,000 and on petrol prices to PLN 5.19."
1.7817672330661888e+18,"Będzie nowy podatek od ogrzewania!   ‼   ️

To oznacza dla nas wyższe rachunki za ogrzewanie a także jazdę samochodami spalinowymi! Za samo ogrzewanie przeciętne gospodarstwo domowe zapłaci ok. 1200 zł rocznie więcej!
#ChcemyŻyćNormalnie ","There will be a new heating tax!   ‼ ️

This means higher heating bills and driving combustion cars! An average household will pay approximately PLN 1,200 more per year for heating alone!
#WeWantLiveNormally "
1.7814048268381924e+18,"A 11 listopada powie, że wszyscy na Marsz Niepodległości, a kto nie - ten wypad z partii. Tak będzie    😉    ","And on November 11, he will say that everyone should go to the Independence March, and whoever doesn't will leave the party. That's how it will be 😉    "
1.7812268297322783e+18,"Wydawało się, że Izabela Bodnar ma szeroką autostradę do wrocławskiego ratusza ale chyba postanowiła puścić kierownicę. ","It seemed that Izabela Bodnar had a wide highway to the Wrocław City Hall, but she probably decided to let go of the steering wheel. "
1.7810508343121923e+18,"Rozmowa     👇      🏻   

Obrona przeciwlotnicza, to jest bardzo złożone zagadnienie, na przykład dzisiaj była międzynarodowa konferencja: Nowoczesne technologie dla bezpieczeństwa państwa, w której brał udział także marszałek  i dowiedzieliśmy się od ekspertów z…  ","Conversation 👇 🏻   

Air defense is a very complex issue, for example, today there was an international conference: Modern technologies for state security, in which the Marshal also participated and we learned from experts from...  "
1.7810280859466058e+18,💪      🏻,💪 🏻
1.7809085869037775e+18,"      Zwróć uwagę, że mój komentarz jest do wpisu pana senatora uzurpującego sobie prawo do wyznaczania jedynki na Śląsku w oparciu o statut tylko jednej partii koalicyjnej. Jak tam sobie finalnie poukładają listy to już nie moja sprawa.",      Please note that my comment is about the senator's entry claiming the right to appoint the leader in Silesia based on the statute of only one coalition party. How they finally arrange the lists is none of my business.
1.780880874147324e+18,Koalicja w wyborach do PE ma tak samo jak reszta komitetów próg 5%. Mój komentarz odnosił się do ustalania list wyborczych i traktowania statutu jednej partii jako wiążącego dla innych partii koalicyjnych.,"The coalition, like the rest of the committees, has a 5% threshold in the EP elections. My comment referred to the establishment of electoral lists and treating the statute of one party as binding on other coalition parties."
1.7808804755417088e+18," To oczywiste. Mój komentarz odnosił się jedynie do tego, że listy wyborcze w takim wypadku nie są decyzją jednej partii a kilku.", It's obvious. My comment only referred to the fact that electoral lists in such a case are not the decision of one party but several.
1.7808799589418563e+18,"      Chodzi o to, że ustalanie list nie jest w takim wypadku decyzją jednej partii. A to, że w europarlamentarnych wyborach koalicje mają próg 5% to wiem doskonale    😉   ",      The point is that establishing lists is not a decision of one party. And I know perfectly well that coalitions have a 5% threshold in the European Parliament elections 😉   
1.7805791726219556e+18,Wy chyba idziecie do tych wyborów jako koalicja    🙃,Ładuję...
1.7805222476245202e+18,"Komisja śledcza ds. wyborów kopertowych, które się nie odbyły   👇      🏻   

Świadek: Były minister zdrowia - . 

— Raport NIK wskazał na 16 miliardów złotych zmarnowanych przez rząd. Nie mówiąc o upadających firmach czy tysiącach ludzi, którzy umierali na inne choroby niż…  ",Ładuję...
1.7802206105488428e+18,"Rozmowa  ws. Pegasusa    👇      🏻   

— My krytycznie patrzyliśmy na wykorzystanie Pegasusa w kwestii inwigilacyjnej! 

Cały temat polega na tym, żeby przypadkiem nie wylać dziecka z kąpielą. Trzeba używać tego oprogramowania w uzasadnionych przypadkach. 
——
Jeśli ktoś…  ",Ładuję...
1.7799450338665966e+18,"Konfederacja dzisiaj rozpoczęła Kampanię wyborczą do Parlamentu Europejskiego!    ✌      🏻   

Z Warszawy (okręg 4) z pierwszego miejsca startuje kol. . Narodowiec, były poseł, członek Komisji Spraw Zagranicznych. Takiego człowieka potrzebuje polska reprezentacja w Parlamencie…  ",Ładuję...
1.7798066108833303e+18,Wystarczy Google.,Just Google.
1.7795966026524431e+18,"Rozmowa w     👇      🏻   

Teraz jest taki pośpiech we wprowadzaniu paktu migracyjnego, bo prawdopodobnie w przyszłym Europarlamencie, by nie przeszedł. W całej Europie są tendencje, które są przeciwne tej federalizacji Unii Europejskiej, są tendencje przeciwne temu kierunkowi,…  ",Ładuję...
1.7792149997868198e+18,"Rozmowa w  ws. nadzwyczajnej komisji ds. projektów aborcyjnych   👇      🏻   

Jedyną reprezentantką opozycji i jedyną osobą prolife w prezydium komisji będzie     👏      🏻    ","Conversation regarding the extraordinary commission for abortion projects 👇 🏻   

The only representative of the opposition and the only prolife person in the commission's presidium will be 👏 🏻    "
1.7787994557240159e+18,Farbowany Lis… To żadna prawica! Nie dajcie się nabrać!,Ładuję...
1.7787614527754117e+18,Sejm uchwalił ustawę o neo-neo-KRS. Chaos prawny i terror praworządności się pogłębia.,Ładuję...
1.778715648958366e+18,"Procedujemy nad projektem ustawy o zmianie ustawy o Krajowej Administracji Skarbowej oraz niektórych innych ustaw.

W istocie projekt ustanawia obowiązki w zakresie łańcuchów dostaw unijnych importerów cyny, tantalu i wolframu, ich rud oraz złota pochodzących z obszarów…  ","We are working on a draft act amending the Act on the National Tax Administration and certain other acts.

In essence, the project establishes supply chain obligations for EU importers of tin, tantalum and tungsten, their ores and gold originating from…  "
