id,text_clean
1.8388290218171067e+18,"  Mam akcje o wartości poniżej 500 zł, których nawet nie mogę sprzedać, bo giełda zawiesiła handel nimi.

Twierdzenie, że z powodu akcji o wartości 500 zł podejmuję jakieś działania polityczne, jest manipulacją godną Gazety Wyborczej."
1.8384845940031775e+18,"Jeżeli wejście do UE jest dla Ukraińców tak ważne, to niech wreszcie przeproszą za Wołyń, zgodzą się na ekshumacje ofiar i przestaną czcić morderców.

Postawa polskich polityków względem Wołynia jest skandaliczna. Prezydent Andrzej Duda po raz kolejny pokazał, że przekłada… "
1.838268214805193e+18,"Zapraszam na spotkania w ramach trasy #Mentzen2025 w październiku!

Do zobaczenia! "
1.8381445202290975e+18," Wasi posłowie przeszkadzali Straży granicznej, a Pan nazywał tych bandytów biednymi ludźmi, którzy szukają swojego miejsca na ziemi, którzy potrzebują pomocy. 

Tak jak PiS sprowadzacie do Polski migrantów z Azji i Afryki. Oni za pieniądze, a wy z głupoty."
1.837833980265079e+18,"Będąc na Podkarpaciu nie mogłem zapomnieć o odwiedzeniu Pomnika Rzezi Wołyńskiej w Domostawie. 

Jako Polacy mamy obowiązek pamiętać o ofiarach tej tragedii, a od Ukraińców musimy domagać się przeprosin oraz żądać zezwolenia na przeprowadzenie ekshumacji ofiar. "
1.8375496052836598e+18,"Niesamowite spotkanie w Tarnobrzegu, zaskoczyliście mnie aż takim entuzjazmem! Dziękuję! "
1.8374949389566694e+18,"Bardzo dziękuję za spotkanie w Stalowej Woli. 

O 18:30 widzimy się w Tarnobrzegu. Do zobaczenia! "
1.837446649313964e+18,"Bardzo dziękuję mieszkańcom Dębicy za tak ciepłe przywitanie! 

Jeszcze dzisiaj widzimy się w Stalowej Woli i Tarnobrzegu. Do zobaczenia! "
1.8374339096230956e+18,"Ministerstwo Finansów postanowiło włączyć się w pomoc dla powodzian!

Na co mogą liczyć zalani wodą przedsiębiorcy? Zwolnienie z ZUS? Odroczenie płatności podatku?

Nie! MF chce dofinansować im zakup nowych kas fiskalnych, żeby zalani przedsiębiorcy jak najszybciej zaczęli płacić… "
1.8374146721079752e+18,"Dzisiaj w ramach trasy #Mentzen2025 jesteśmy w Dębicy, Stalowej Woli i Tarnobrzegu. 

Do zobaczenia! "
1.8372209262549407e+18, Odpisałem Pani w wiadomości prywatnej. Oczywiście przyjmuję zaproszenie :)
1.837194612487967e+18,"Niesamowita frekwencja w Jaśle! Bardzo dziękuję, że jeden z ostatnich ciepłych wieczorów w tym roku postanowiliście spędzić z nami na trasie #Mentzen2025

Jutro spotkania w Dębicy, Stalowej Woli i Tarnobrzegu. Do zobaczenia! "
1.8371738101365268e+18,"Wystąpiłem dzisiaj z interwencją poselską do Koordynatora Służb Specjalnych w sprawie wykorzystywania przez zagraniczny wywiad organizacji ekoterrorystycznych do blokowania budowy niezbędnej Polsce infrastruktury. 

Nasze państwo musi zacząć się bronić przed takimi działaniami! "
1.837146977068372e+18,"Świetna atmosfera na spotkaniu w Mielcu podczas trasy #mentzen2025 

Już o 19:00 widzimy się w Jaśle. Do zobaczenia! "
1.8370730565455585e+18,"Tak było wczoraj na spotkaniu w Przemyślu!

Dzisiaj Mielec o 16:00 i Jasło o 19:00! "
1.8368366701313108e+18,"Fantastyczne spotkanie w Przemyślu! Bardzo dziękuję! Wasz entuzjazm jest niesamowity! 

Jutro widzimy się w Mielcu i Jaśle. Do zobaczenia! "
1.8367925183373437e+18,"Bardzo dziękuję za spotkanie w pięknym Sanoku! 

Już o 19:00 widzimy się w Przemyślu. Do zobaczenia! "
1.8366460423489539e+18,"Niemiecki wywiad werbuje ekologów do blokowania inwestycji w Polsce?

Niemożliwe. Niemcy nigdy by tego nie zrobili."
1.836372919531848e+18,"Powódź po raz kolejny pokazała, że w chwilach próby, Polacy świetnie zdają egzamin z człowieczeństwa i pokazują się z jak najlepszej strony. Chęć bezinteresownego niesienia pomocy poszkodowanym, liczba zbiórek, a także osób, które osobiście pomagają na miejscu, jest imponująca.… "
1.836015931245384e+18,Link do zbiórki: 
1.8360158404889807e+18,"Prawnicy z mojej kancelarii zadeklarowali pomoc osobom poszkodowanym w wyniku powodzi. 

Bardzo Wam za to dziękuję! 

Jeszcze raz zachęcam wszystkich do wsparcia zbiórki organizowanej przez Polski Czerwony Krzyż. "
1.8357384303300035e+18,
1.8357383728971205e+18,"Za chwilę zaczynamy! 

Link w komentarzu "
1.835566477841138e+18,Link do zbiórki: 
1.8355664018319977e+18,"Mnóstwo ludzi mówiło mi, że powinienem teraz jechać na tereny powodziowe, zrobić sobie zdjęcia, pokazać, że pomagam ludziom. To rzeczywiście dobrze wyglądałoby w kampanii, gdybym z zatroskaną miną pozował z workiem piasku w rękach. Nie zrobię jednak tego. Nie będę też… "
1.8350137674421414e+18,"W Ostrołęce udało nam się jednak uniknąć deszczu :)

Bardzo dziękuję wszystkim, którzy nie bali się burzy i przyszli na spotkanie w ramach trasy #Mentzen2025! "
1.8349734218195722e+18,"Dziękuję za świetną atmosferę na spotkaniu w Ciechanowie!

A już o 18:00 z  będziemy w Ostrołęce!

#Mentzen2025 "
1.8348924573407155e+18,"Dzisiaj razem z  będziemy w Ciechanowie i Ostrołęce w ramach trasy #Mentzen2025!

W Ciechanowie pogoda powinna być w porządku, ale w Ostrołęce chyba lepiej wziąć parasol :) "
1.834640635829117e+18,"Fantastyczne spotkanie w Płocku już za nami, bardzo dziękuję! 

Jutro kontynuujemy trasę #Mentzen2025 w Ciechanowie i Ostrołęce. Do zobaczenia! "
1.8346013420792998e+18,"Donald Tusk po kilku miesiącach rządzenia uznał, że musi łamać prawo, nie przestrzegać Konstytucji, po to, żeby uratować demokrację liberalną. W Konstytucji nie ma nic o demokracji liberalnej, jest za to o tym, że RP jest państwem prawnym, a to jest sprzeczne z zapowiedziami… "
1.8345387390721603e+18,"Właśnie wbrew PO, Lewicy i PSL udało nam się przekazać do komisji ustawę zawierającą korzystne zmiany w podatku Belki!

Rząd robi co może, żeby podatki były wysokie i skomplikowane, ale nie udało im się od razu odrzucić tego projektu.

Walczymy dalej o niskie i proste podatki!"
1.8345152242101125e+18,"Już dzisiaj razem z  będziemy o 18:00 w Płocku w ramach trasy #Mentzen2025!

Do zobaczenia! "
1.8345116884663544e+18,"Sikorski powiedział rosyjskim pranksterom podszywającym się pod Poroszenkę, że ma wiedzę o tym, że Amerykanie wiedzieli o zamiarze wysadzenia Nord Streamu, ale nic z tym nie zrobili.

Jeżeli powiedział to komuś, kogo wziął za Poroszenkę, to znaczy, że te informacje nie są tajne.… "
1.8344732526867953e+18,"Donald Tusk podczas swojego exposé 13 grudnia 2023:

„Nie dojdziemy do wolności przez łamanie prawa, ale przez jego przestrzeganie”.

„Nie ma naprawdę nic ważniejszego dla nowoczesnego narodu, jak zestaw praw i obowiązków uznawanych za wspólne, bez wyjątku.”

„Jeśli chcemy… "
1.8344661379809444e+18,"Za chwilę będę w  rozmawiał z .

Do zobaczenia! "
1.8343061646888673e+18,O 21:00 będę gościem  w ! 
1.8342837020101468e+18,Dzisiaj o 21:00 będę w . Do zobaczenia! 
1.8341545819132152e+18,"Tusk mówiąc o demokracji walczącej wprost przyznaje, że zamierza łamać prawo, żeby przywrócić coś, co nazywa praworządnością. Prawo ma zostać zastąpione wolą rządzących. 

A Szymon Hołownia nie płacze nad Konstytucją, tylko daje twarz temu bezprawiu.

Idą niedobre czasy."
1.8338647161306688e+18,"Popieram zgłoszone przez opozycję korzystne zmiany w podatku Belki.

Skoro nie możemy go zlikwidować, to chociaż go trochę poprawmy.

Przeciwko zmianom korzystnym dla inwestorów będzie niestety Lewica, PO i PSL. "
1.833848025258533e+18,"To nie jest żaden kasowy PIT, a jego marna namiastka. To jest tylko odroczenie płatności podatku z faktury o dwa lata, i to tylko dla niektórych przedsiębiorców! "
1.8337864348907233e+18,"Domagam się ujawnienia raportu NIK o gotowości Sił Zbrojnych RP do wojny. Sejm przez dwa lata nie zajął się tym tajnym raportem NIK, który dotyczy najważniejszej teraz dla Polski sprawy. "
1.8335520436019612e+18,"Bardzo dziękuję za świetne spotkanie w Inowrocławiu! 

W piątek widzimy się w Płocku. Do zobaczenia! "
1.8335351632441224e+18,"Tak było wczoraj we Włocławku, a już za chwilę zaczynamy wydarzenie w Inowrocławiu! "
1.8334936158735158e+18,"Już dzisiaj o 18:00 razem z  i  będziemy w Inowrocławiu!

Do zobaczenia!

#Mentzen2025 "
1.8332425100653243e+18,"Dzisiaj byłem we Włocławku, jutro o 18:00 Inowrocław. Do zobaczenia!

  #Mentzen2025 "
1.8331958017003807e+18,Dzisiaj we Włocławku rozpoczęliśmy trasę #Mentzen2025! 
1.8330768270042115e+18,   Podpisałem już kilka miesięcy temu :) 
1.832835790507795e+18,"Już jutro we Włocławku o 18:00 zaczynamy trasę #Mentzen2025!

Razem ze mną będą  i .

Do zobaczenia! "
1.8324837183777464e+18,"Już w ten poniedziałek we Włocławku zaczynam swoją trasę. We wrześniu odwiedzę prawie 20 miast, a potem w każdym miesiącu nie zamierzam zwalniać tempa!

Na trasie razem ze mną będę również inni liderzy Konfederacji. W poniedziałek we Włocławku i we wtorek w Inowrocławiu będą ze…  "
1.8323783941068723e+18,"CPK jednak powstanie! I to do 2030 roku. 

Niestety we Frankfurcie, gdzie Lufthansa właśnie ogłosiła budowę największego i najnowocześniejszego w Europie lotniczego port przeładunkowego.

U nas jak zwykle się nie da.

Wyjaśniło się, dlaczego Tusk opóźnia CPK jak może."
1.832347982684988e+18, Wpłacone :)
1.8323392816641477e+18,"Czyli teraz sędziowie mają składać Bodnarowi upokarzająca samokrytykę, żeby dowieść swej niezależności i móc zachować swoje stanowisko?

Naprawdę sędziowie awansowani za PiS mają być gorzej traktowani niż sędziowie i prokuratorzy z czasów PRL? 

To jest ta praworządność?"
1.8320645680316787e+18,"Wszyscy na Marsz!

#Idę11 "
1.8317235661710991e+18,"O 18:00 będę gościem w nowym programie ! 

Zapraszam na jego kanał na YT! "
1.8314136352285617e+18,"Pisowcy chyba zapomnieli co wtedy robili

"
1.8313860531750792e+18,"Marsz Niepodległości był zwalczany zarówno za PO jak i za PiS.

PO kiedyś urządzała policyjne prowokacje, teraz nasyła policję na mieszkania organizatorów.

PiS chciał w 2018 siłowo zatrzymać Marsz za pomocą wojska i policji.

W tej sprawie jedni są warci drugich. A Marsz i tak… "
1.831269826632835e+18,"Policja weszła dziś do domów członków zarządu Stowarzyszenia Marsz Niepodległości, bo na marszu 11 listopada 2018 roku ktoś z tłumu miał nawoływać do nienawiści. 

Gdy na Campusie posłowie PO i uczestnicy krzyczą J….. PiS, to jest to dorobek kulturowy a policja nie wchodzi rano… "
1.830607120246637e+18,"Czas na silną i bogatą Polskę!

#Mentzen2025 "
1.8304854139679212e+18,Zaraz widzimy się w RMF FM :) 
1.830232777935164e+18,"Z pozdrowieniami dla  :)

#Mentzen2025 "
1.830150824049148e+18,"1 września 1939 roku rozpoczęła się największa katastrofa w historii Polski. Atak Niemców, a następnie Sowietów zmiótł z powierzchni II RP, spowodował śmierć milionów Polaków, zniszczenie miast, miasteczek i wsi. Wojna doprowadziła do destrukcji podstaw tkanki narodu polskiego, a… "
1.8299278551631342e+18,"Do zobaczenia na mojej wrześniowej trasie #mentzen2025!

Walczymy o silną i bogatą Polskę! "
1.8299031427604319e+18,"Ruszamy do walki o silną i bogatą Polskę!

#mentzen2025 "
1.82983629888383e+18,"Zapraszam na transmisję ze startu mojej kampanii prezydenckiej #Mentzen2025! 

Zaczynamy o 14!

 "
1.8288610265712806e+18,"Posłuchajcie jak minister finansów Domański kłamał podczas przedwyborczej debaty ze mną na temat wpływu ich polityki na budżet państwa.

Nie zrealizowali nawet małej części swoich obietnic, a deficyt im wystrzelił do rekordowych 289 mld zł. "
1.828780703812551e+18,"W przyszłym roku dług publiczny Polski ma wynieść 59,8% PKB.

Konstytucja zabrania zadłużania się powyżej 60% PKB.

Idziemy pełną parą na zderzenie ze ścianą. To wspólne dzieło PiS i PO, które zgodnie popierały w ostatnich latach rozdawnictwo na olbrzymią skalę."
1.8287366657471447e+18,"W 2025 roku zapłacimy 100 mld zł odsetek od długu publicznego. Jeszcze w 2021 odsetki kosztowały nas 4 razy mniej.

Dla porównania koszt wybudowania CPK wraz z drogami i kolejami dużych prędkości to 131 mld zł, czyli niewiele więcej.

Zamiast rozwijać kraj i budować… "
1.828420262703866e+18,"Ze smutkiem przyjąłem wiadomość o śmierci wieloletniego działacza Nowej Nadziei, prezesa okręgu opolskiego, Longina Bartnika. 

Rodzinie i bliskim składam wyrazy współczucia."
1.8283387881348017e+18,"Kibice za śpiewanie ""Donald matole, Twój rząd obalą kibole!"" byli skazywani.

Śmiszek teraz twierdzi, że piosenka o j.... PiS,  jest zupełnie legalna, ale według nowych przepisów każdy homofob zostanie ukarany, z więzieniem włącznie.

Wolność słowa zamiast selektywnej cenzury!"
1.8280729968857298e+18,#Mentzen2025 
1.827967278647759e+18,"Problemu nie ma, bo ministrowie Tuska zachęcają tylko do j….. nielubianej partii.

Gdyby zamiast PiS w tej piosence były niektóre mniejszości religijne, seksualne, czy narodowe, to mielibyśmy skandal na całą Europę."
1.8278211688432397e+18,"A potem hipokryci będą przepychać przez Sejm ustawę Bodnara ograniczającą wolność słowa, w imię walki z mową nienawiści.

Bo mowa nienawiści jest tylko wtedy, gdy oni czują się obrażeni, ale gdy sami obrażają lub nawołują do nienawiści, to przecież wszystko jest w porządku. "
1.8272968946634263e+18,"Kolejny rok z rzędu, politycy PO organizują za niemieckie pieniądze swoją imprezę Campus Polska.

Niemcy to finansują z dobroci serca, czy po to, żeby realizować nad Wisłą swoją politykę?

Jak nazwać ludzi, którzy za pieniądze Niemców realizują w Polsce niemieckie interesy?"
1.8272625680097203e+18,"Czyli niecały rok po wygranej w wyborach Tuska, Niemcy piszą nam podręczniki historii? I to o II wojnie światowej? "
1.826992790082892e+18,Gdy podatki są już niskie i proste :) 
1.8269387505484764e+18,"Dzisiaj o tym, dlaczego Polska pod rządami Tuska zmienia się w Bantustan, opresyjne, niegodne minimalnego zaufania państwo, rządzone przez zakłamanych i owładniętych manią łupienia czyjegoś majątku zawistnych małych ludzi o mentalności czysto bolszewickiej.

Ciężko w to uwierzyć,… "
1.8265575043791014e+18,"Dopłaty do mieszkań i kredytów działają dokładnie tak samo. Zwiększają po prostu ceny mieszkań.

Niestety ekonomiczni płaskoziemcy lub skorumpowani przez deweloperów politycy PiS, PO i PSL myślą, da się oszukać prawo popytu i podaży. "
1.8262938111209434e+18,"Na wasze twarze może i tak, na nasze na pewno nie. "
1.8262382289674447e+18,"Bardzo dziękuję Radzie Liderów za okazane zaufanie i podjęcie decyzji, że to ja będę kandydatem Konfederacji w zbliżających się wyborach prezydenckich. To dla mnie wielki zaszczyt, ale i wielka odpowiedzialność. Zdaję sobie sprawę z tego, jak wiele zależy od osiągniętego przeze… "
1.825825051259646e+18,"Amerykanie w ramach Projektu Manhattan w trzy lata wyprodukowali pierwszą bombę atomową.

Polskie rządy w dwa i pół roku od wybuchu wojny nie potrafiły zacząć budować jednej fabryki amunicji. A jak kiedyś w końcu się na to zdecydują, to samo pozwolenie na budowę, koncesje i zgody… "
1.8255717056975754e+18,"Jak rząd zleca polskim prywatnym firmom produkcję amunicji za 14 mld zł, to jest to według Tuska skandal, bo państwo nie mam nad nimi kontroli.

Ale jak rząd kupuje za 10 mld USD śmigłowce od amerykańskiego prywatnego Boeinga, to jest to już dobre. 

Jak uśmiechnięci to tłumaczą?"
